municipio_id,municipio_nombre,region,pop,web,cat,cat_emoji,titulo,desc,como,url
macul,Macul,Región Metropolitana,125.000 hab.,https://www.macul.cl,Salud,🏥,CESFAM y Atención Primaria gratuita,"Red de centros de salud familiar con médico, dental, matrona y salud mental gratuita para vecinos con Fonasa.",Inscríbete en el CESFAM de tu sector con carnet de identidad.,https://www.macul.cl
macul,Macul,Región Metropolitana,125.000 hab.,https://www.macul.cl,Salud,🏥,Farmacia Municipal Macul,Medicamentos a precio accesible para vecinos de Macul con receta médica vigente.,Presenta receta médica en la farmacia municipal con carnet de identidad.,https://www.macul.cl/
macul,Macul,Región Metropolitana,125.000 hab.,https://www.macul.cl,Educación y Becas,🎓,Beca Municipal Educación Superior,Apoyo económico para estudiantes de Macul con vulnerabilidad cursando educación superior.,"Postula entre marzo y abril con RSH, matrícula y notas en la Municipalidad de Macul.",https://www.macul.cl
macul,Macul,Región Metropolitana,125.000 hab.,https://www.macul.cl,Adulto Mayor,👴,Programa Adulto Mayor Macul,Talleres recreativos y de actividad física gratuitos para personas mayores de 60 años de Macul.,Inscríbete en la Oficina del Adulto Mayor de la Municipalidad de Macul.,https://www.macul.cl
macul,Macul,Región Metropolitana,125.000 hab.,https://www.macul.cl,Social y Legal,⚖️,Dirección de Desarrollo Social,"Urgencias sociales, subsidios y orientación para familias vulnerables de Macul.",Acércate con carnet e RSH a la Dirección de Desarrollo Social de la Municipalidad.,https://www.macul.cl
nunoa,Ñuñoa,Región Metropolitana,175.000 hab.,https://www.nunoa.cl,Salud,🏥,CESFAM y vacunación municipal,"Centros de salud familiar con médico, dental, matrona y salud mental. Centro de vacunación con agenda online.",Inscríbete en el CESFAM de tu sector o agenda vacunas en nunoa.cl.,https://www.nunoa.cl
nunoa,Ñuñoa,Región Metropolitana,175.000 hab.,https://www.nunoa.cl,Social y Legal,⚖️,Tarjeta Vecino Ñuñoa,"Tarjeta de descuentos en comercios, servicios y gastronomía para vecinos residentes en Ñuñoa.",Obtén tu Tarjeta Vecino en la Municipalidad con carnet de identidad y certificado de residencia.,https://www.nunoa.cl
nunoa,Ñuñoa,Región Metropolitana,175.000 hab.,https://www.nunoa.cl,Educación y Becas,🎓,Fondos Concursables y Becas Municipales,Fondos para proyectos comunitarios y becas para estudiantes de Ñuñoa con vulnerabilidad.,Postula en la Municipalidad o en nunoa.cl entre marzo y abril de cada año.,https://www.nunoa.cl
nunoa,Ñuñoa,Región Metropolitana,175.000 hab.,https://www.nunoa.cl,Adulto Mayor,👴,Programa Adulto Mayor Ñuñoa,"Talleres culturales, de actividad física y recreación gratuitos para personas mayores de 60 años.",Inscríbete en la Oficina del Adulto Mayor de la Municipalidad de Ñuñoa.,https://www.nunoa.cl
nunoa,Ñuñoa,Región Metropolitana,175.000 hab.,https://www.nunoa.cl,Social y Legal,⚖️,Defensoría de la Familia y Víctimas,Atención y orientación jurídica gratuita para familias y víctimas de delitos en Ñuñoa.,Acércate a la Defensoría de la Familia en la Municipalidad de Ñuñoa. Atención confidencial.,https://www.nunoa.cl
pac,Pedro Aguirre Cerda,Región Metropolitana,125.000 hab.,https://mpac.cl,Salud,🏥,CESFAM y Atención Primaria gratuita,"Centros de salud familiar con médico, dental, matrona y salud mental gratuita para vecinos con Fonasa.",Inscríbete en el CESFAM de tu sector con carnet de identidad.,https://www.mpac.cl
pac,Pedro Aguirre Cerda,Región Metropolitana,125.000 hab.,https://mpac.cl,Salud,🏥,Farmacia Municipal Pedro Aguirre Cerda,Medicamentos a precio accesible para vecinos de Pedro Aguirre Cerda con receta médica vigente.,Presenta receta médica en la farmacia municipal con carnet de identidad.,https://www.mpac.cl
pac,Pedro Aguirre Cerda,Región Metropolitana,125.000 hab.,https://mpac.cl,Educación y Becas,🎓,Beca Municipal Educación Superior,Apoyo económico para estudiantes de la comuna con vulnerabilidad cursando educación superior.,"Postula entre marzo y abril con RSH, matrícula y notas en la Municipalidad.",https://www.mpac.cl
pac,Pedro Aguirre Cerda,Región Metropolitana,125.000 hab.,https://mpac.cl,Adulto Mayor,👴,Programa Adulto Mayor PAC,Talleres gratuitos de actividad física y recreación para personas mayores de 60 años de PAC.,Inscríbete en la Oficina del Adulto Mayor de la Municipalidad de Pedro Aguirre Cerda.,https://www.mpac.cl
pac,Pedro Aguirre Cerda,Región Metropolitana,125.000 hab.,https://mpac.cl,Social y Legal,⚖️,Dirección de Desarrollo Social,"Urgencias sociales, subsidios y orientación para familias vulnerables de Pedro Aguirre Cerda.",Acércate con carnet e RSH a la Dirección de Desarrollo Social de la Municipalidad.,https://www.mpac.cl
providencia,Providencia,Región Metropolitana,145.000 hab.,https://providencia.cl,Salud,🏥,Farmacia Provisalud,Farmacia municipal con dos locales (Salvador y Los Leones) con medicamentos a precio rebajado para vecinos.,Acércate a cualquiera de las dos sucursales con receta médica y carnet. Sin inscripción previa.,https://www.providencia.cl
providencia,Providencia,Región Metropolitana,145.000 hab.,https://providencia.cl,Salud,🏥,Vacúnate en tu Plaza,Campaña de vacunación gratuita en plazas y espacios públicos de Providencia para toda la comunidad.,Revisa el calendario de vacunación en providencia.cl o en las redes sociales del municipio.,https://www.providencia.cl
providencia,Providencia,Región Metropolitana,145.000 hab.,https://providencia.cl,Educación y Becas,🎓,Beca Municipal y apoyo educacional,Apoyo económico para estudiantes de Providencia con vulnerabilidad cursando educación superior o media.,"Postula entre marzo y abril en la Municipalidad con RSH, matrícula y notas académicas.",https://www.providencia.cl
providencia,Providencia,Región Metropolitana,145.000 hab.,https://providencia.cl,Adulto Mayor,👴,Programa Estamos Seguros,"Charlas de seguridad, talleres y actividades gratuitas para adultos mayores de Providencia.",Inscríbete en la Oficina del Adulto Mayor de la Municipalidad de Providencia.,https://www.providencia.cl
providencia,Providencia,Región Metropolitana,145.000 hab.,https://providencia.cl,Social y Legal,⚖️,Tarjeta Vecino Providencia,"Tarjeta con descuentos en comercios, servicios y restaurantes para residentes en Providencia.",Obtén tu tarjeta en la Municipalidad con carnet de identidad y acreditando residencia.,https://www.providencia.cl
providencia,Providencia,Región Metropolitana,145.000 hab.,https://providencia.cl,Social y Legal,⚖️,FONDEVE — Mejoramiento del Hogar,Tu municipio te da dinero para arreglar y mejorar tu casa si necesitas ayuda.,Acércate a la Municipalidad con tu carné y comprobante de domicilio para postular.,https://www.providencia.cl
quintanormal,Quinta Normal,Región Metropolitana,120.000 hab.,https://www.quintanormal.cl,Salud,🏥,CESFAM y Atención Primaria gratuita,"Red de centros de salud familiar con médico, dental, matrona y salud mental gratuita para vecinos con Fonasa.",Inscríbete en el CESFAM de tu sector con carnet de identidad.,https://www.quintanormal.cl
quintanormal,Quinta Normal,Región Metropolitana,120.000 hab.,https://www.quintanormal.cl,Salud,🏥,Farmacia Municipal Quinta Normal,Medicamentos a precio accesible para vecinos de Quinta Normal con receta médica vigente.,Presenta receta médica en la farmacia municipal con carnet de identidad.,https://www.quintanormal.cl/
quintanormal,Quinta Normal,Región Metropolitana,120.000 hab.,https://www.quintanormal.cl,Educación y Becas,🎓,Beca Municipal Educación Superior,Apoyo económico para estudiantes de Quinta Normal con vulnerabilidad en educación superior.,"Postula entre marzo y abril con RSH, matrícula y notas en la Municipalidad.",https://www.quintanormal.cl
quintanormal,Quinta Normal,Región Metropolitana,120.000 hab.,https://www.quintanormal.cl,Adulto Mayor,👴,Programa Adulto Mayor Quinta Normal,Talleres recreativos y de actividad física gratuitos para personas mayores de 60 años.,Inscríbete en la Oficina del Adulto Mayor de la Municipalidad de Quinta Normal.,https://www.quintanormal.cl
quintanormal,Quinta Normal,Región Metropolitana,120.000 hab.,https://www.quintanormal.cl,Social y Legal,⚖️,Dirección de Desarrollo Social,"Urgencias sociales, subsidios y orientación para familias vulnerables de Quinta Normal.",Acércate con carnet e RSH a la Dirección de Desarrollo Social de la Municipalidad.,https://www.quintanormal.cl
renca,Renca,Región Metropolitana,155.000 hab.,https://www.renca.cl,Salud,🏥,CESFAM y Atención Primaria gratuita,"Centros de salud familiar con médico, dental, matrona y salud mental gratuita para vecinos con Fonasa inscritos.",Inscríbete en el CESFAM de tu sector con carnet de identidad.,https://www.renca.cl
renca,Renca,Región Metropolitana,155.000 hab.,https://www.renca.cl,Salud,🏥,Farmacia Municipal Renca,Medicamentos a precio accesible para vecinos de Renca con receta médica vigente.,Presenta receta médica en la farmacia municipal con carnet de identidad.,https://www.renca.cl/
renca,Renca,Región Metropolitana,155.000 hab.,https://www.renca.cl,Educación y Becas,🎓,Beca Municipal Educación Superior,Apoyo económico para estudiantes de Renca con vulnerabilidad cursando educación superior.,"Postula entre marzo y abril con RSH, matrícula y notas en la Municipalidad de Renca.",https://www.renca.cl
renca,Renca,Región Metropolitana,155.000 hab.,https://www.renca.cl,Adulto Mayor,👴,Programa Adulto Mayor Renca,Talleres gratuitos de recreación y actividad física para personas mayores de 60 años de Renca.,Inscríbete en la Oficina del Adulto Mayor de la Municipalidad de Renca.,https://www.renca.cl
renca,Renca,Región Metropolitana,155.000 hab.,https://www.renca.cl,Social y Legal,⚖️,Dirección de Desarrollo Social,"Urgencias sociales, subsidios y orientación para familias vulnerables de Renca.",Acércate con carnet e RSH a la Dirección de Desarrollo Social de la Municipalidad.,https://www.renca.cl
sanjoaquin,San Joaquín,Región Metropolitana,100.000 hab.,https://www.sanjoaquin.cl,Salud,🏥,CESFAM y Atención Primaria gratuita,"Centros de salud familiar con médico, dental, matrona y salud mental gratuita para vecinos con Fonasa.",Inscríbete en el CESFAM de tu sector con carnet de identidad.,https://www.sanjoaquin.cl
sanjoaquin,San Joaquín,Región Metropolitana,100.000 hab.,https://www.sanjoaquin.cl,Salud,🏥,Farmacia Municipal San Joaquín,Medicamentos a precio social para vecinos de San Joaquín con receta médica vigente.,Presenta receta médica en la farmacia municipal con carnet de identidad.,https://www.sanjoaquin.cl
sanjoaquin,San Joaquín,Región Metropolitana,100.000 hab.,https://www.sanjoaquin.cl,Educación y Becas,🎓,Beca Municipal Educación Superior,Apoyo económico para estudiantes de San Joaquín con vulnerabilidad cursando educación superior.,"Postula entre marzo y abril con RSH, matrícula y notas en la Municipalidad.",https://www.sanjoaquin.cl
sanjoaquin,San Joaquín,Región Metropolitana,100.000 hab.,https://www.sanjoaquin.cl,Adulto Mayor,👴,Programa Adulto Mayor San Joaquín,Talleres recreativos y de actividad física gratuitos para personas mayores de 60 años.,Inscríbete en la Oficina del Adulto Mayor de la Municipalidad de San Joaquín.,https://www.sanjoaquin.cl
sanjoaquin,San Joaquín,Región Metropolitana,100.000 hab.,https://www.sanjoaquin.cl,Social y Legal,⚖️,Dirección de Desarrollo Social,"Urgencias sociales, subsidios y orientación para familias vulnerables de San Joaquín.",Acércate con carnet e RSH a la Dirección de Desarrollo Social de la Municipalidad.,https://www.sanjoaquin.cl
sanmiguel,San Miguel,Región Metropolitana,120.000 hab.,https://www.sanmiguel.cl,Salud,🏥,CESFAM y Atención Primaria gratuita,"Red de centros de salud familiar con médico, dental, matrona y salud mental gratuita para vecinos con Fonasa.",Inscríbete en el CESFAM de tu sector con carnet de identidad.,https://www.sanmiguel.cl
sanmiguel,San Miguel,Región Metropolitana,120.000 hab.,https://www.sanmiguel.cl,Salud,🏥,Farmacia Municipal San Miguel,Medicamentos a precio accesible para vecinos de San Miguel con receta médica vigente.,Presenta receta médica en la farmacia municipal con carnet de identidad.,https://www.sanmiguel.cl
sanmiguel,San Miguel,Región Metropolitana,120.000 hab.,https://www.sanmiguel.cl,Educación y Becas,🎓,Beca Municipal Educación Superior,Apoyo económico para estudiantes de San Miguel con vulnerabilidad cursando educación superior.,"Postula entre marzo y abril con RSH, matrícula y notas en la Municipalidad de San Miguel.",https://www.sanmiguel.cl
sanmiguel,San Miguel,Región Metropolitana,120.000 hab.,https://www.sanmiguel.cl,Adulto Mayor,👴,Programa Adulto Mayor San Miguel,Talleres gratuitos de actividad física y recreación para personas mayores de 60 años.,Inscríbete en la Oficina del Adulto Mayor de la Municipalidad de San Miguel.,https://www.sanmiguel.cl
sanmiguel,San Miguel,Región Metropolitana,120.000 hab.,https://www.sanmiguel.cl,Social y Legal,⚖️,Dirección de Desarrollo Social,"Urgencias sociales, subsidios y orientación para familias vulnerables de San Miguel.",Acércate con carnet e RSH a la Dirección de Desarrollo Social de la Municipalidad.,https://www.sanmiguel.cl
sanramon,San Ramón,Región Metropolitana,100.000 hab.,https://msanramon.cl,Salud,🏥,CESFAM y Atención Primaria gratuita,"Centros de salud familiar con médico, dental, matrona y salud mental gratuita para vecinos con Fonasa inscritos.",Inscríbete en el CESFAM de tu sector con carnet de identidad.,https://www.municipalidadsanramon.cl
sanramon,San Ramón,Región Metropolitana,100.000 hab.,https://msanramon.cl,Salud,🏥,Farmacia Municipal San Ramón,Medicamentos a precio social para vecinos de San Ramón con receta médica vigente.,Presenta receta médica en la farmacia municipal con carnet de identidad.,https://www.msanramon.cl/
sanramon,San Ramón,Región Metropolitana,100.000 hab.,https://msanramon.cl,Educación y Becas,🎓,Beca Municipal Educación Superior,Apoyo económico para estudiantes de San Ramón con vulnerabilidad cursando educación superior.,"Postula entre marzo y abril con RSH, matrícula y notas en la Municipalidad de San Ramón.",https://www.municipalidadsanramon.cl
sanramon,San Ramón,Región Metropolitana,100.000 hab.,https://msanramon.cl,Adulto Mayor,👴,Programa Adulto Mayor San Ramón,Talleres recreativos y de actividad física gratuitos para personas mayores de 60 años.,Inscríbete en la Oficina del Adulto Mayor de la Municipalidad de San Ramón.,https://www.municipalidadsanramon.cl
sanramon,San Ramón,Región Metropolitana,100.000 hab.,https://msanramon.cl,Social y Legal,⚖️,Dirección de Desarrollo Social,"Urgencias sociales, subsidios y orientación para familias vulnerables de San Ramón.",Acércate con carnet e RSH a la Dirección de Desarrollo Social de la Municipalidad.,https://www.municipalidadsanramon.cl
vitacura,Vitacura,Región Metropolitana,90.000 hab.,https://vitacura.cl,Salud,🏥,Vitabotica — Farmacia Municipal,Farmacia municipal con consulta de precios online. Medicamentos a precio justo para vecinos de Vitacura.,Consulta precios en vitacura.cl y acércate con receta médica y carnet. Requiere residencia en Vitacura.,https://www.vitacura.cl/vitabotica/
vitacura,Vitacura,Región Metropolitana,90.000 hab.,https://vitacura.cl,Salud,🏥,Ambulancia gratuita 24/7,Servicio de ambulancia municipal gratuito las 24 horas para emergencias médicas de vecinos de Vitacura.,Llama al número de emergencias de la Municipalidad de Vitacura. Disponible las 24 horas.,https://www.vitacura.cl
vitacura,Vitacura,Región Metropolitana,90.000 hab.,https://vitacura.cl,Adulto Mayor,👴,Vitamayor — Programa Adulto Mayor,"Actividades recreativas, culturales y entretenimiento especializado para adultos mayores de Vitacura.",Inscríbete en el programa Vitamayor a través de vitacura.cl o en la Municipalidad.,https://www.vitacura.cl
vitacura,Vitacura,Región Metropolitana,90.000 hab.,https://vitacura.cl,Adulto Mayor,👴,Tarjeta de alimentos y aseo personal,Apoyo en alimentos y productos de aseo para adultos mayores vulnerables de Vitacura.,Postula en la Municipalidad con RSH y carnet de identidad. Evaluación de asistente social.,https://www.vitacura.cl
vitacura,Vitacura,Región Metropolitana,90.000 hab.,https://vitacura.cl,Social y Legal,⚖️,Tarjeta Mi Vita — Descuentos vecinos,Tarjeta de descuentos en comercios y servicios para residentes de Vitacura.,Obtén tu tarjeta en la Municipalidad con carnet de identidad y acreditando residencia en Vitacura.,https://www.vitacura.cl/tarjeta-mi-vita/
colina,Colina,Región Metropolitana,150.000 hab.,https://www.colina.cl,Salud,🏥,CESFAM y Atención Primaria gratuita,"Centros de salud familiar con médico, dental, matrona y salud mental gratuita para vecinos con Fonasa.",Inscríbete en el CESFAM de tu sector con carnet de identidad.,https://www.colina.cl
colina,Colina,Región Metropolitana,150.000 hab.,https://www.colina.cl,Salud,🏥,Farmacia Municipal Colina,Medicamentos a precio accesible para vecinos de Colina con receta médica vigente.,Presenta receta médica en la farmacia municipal con carnet de identidad.,https://www.colina.cl
colina,Colina,Región Metropolitana,150.000 hab.,https://www.colina.cl,Educación y Becas,🎓,Beca Municipal Educación Superior,Apoyo económico para estudiantes de Colina con vulnerabilidad cursando educación superior.,"Postula entre marzo y abril con RSH, matrícula y notas en la Municipalidad de Colina.",https://www.colina.cl
colina,Colina,Región Metropolitana,150.000 hab.,https://www.colina.cl,Adulto Mayor,👴,Programa Adulto Mayor Colina,Talleres gratuitos de actividad física y recreación para personas mayores de 60 años de Colina.,Inscríbete en la Oficina del Adulto Mayor de la Municipalidad de Colina.,https://www.colina.cl
colina,Colina,Región Metropolitana,150.000 hab.,https://www.colina.cl,Social y Legal,⚖️,Dirección de Desarrollo Social,"Urgencias sociales, subsidios y orientación para familias vulnerables de Colina.",Acércate con carnet e RSH a la Dirección de Desarrollo Social de la Municipalidad.,https://www.colina.cl
lampa,Lampa,Región Metropolitana,100.000 hab.,https://www.lampa.cl,Salud,🏥,CESFAM y Atención Primaria gratuita,"Centros de salud familiar con médico, dental, matrona y salud mental gratuita para vecinos con Fonasa.",Inscríbete en el CESFAM de tu sector con carnet de identidad.,https://www.lampa.cl
lampa,Lampa,Región Metropolitana,100.000 hab.,https://www.lampa.cl,Salud,🏥,Farmacia Municipal Lampa,Medicamentos a precio social para vecinos de Lampa con receta médica vigente.,Presenta receta médica en la farmacia municipal con carnet de identidad.,https://www.lampa.cl
lampa,Lampa,Región Metropolitana,100.000 hab.,https://www.lampa.cl,Educación y Becas,🎓,Beca Municipal Educación Superior,Apoyo económico para estudiantes de Lampa con vulnerabilidad cursando educación superior.,"Postula entre marzo y abril con RSH, matrícula y notas en la Municipalidad de Lampa.",https://www.lampa.cl
lampa,Lampa,Región Metropolitana,100.000 hab.,https://www.lampa.cl,Adulto Mayor,👴,Programa Adulto Mayor Lampa,Talleres recreativos y de actividad física gratuitos para personas mayores de 60 años de Lampa.,Inscríbete en la Oficina del Adulto Mayor de la Municipalidad de Lampa.,https://www.lampa.cl
lampa,Lampa,Región Metropolitana,100.000 hab.,https://www.lampa.cl,Social y Legal,⚖️,Dirección de Desarrollo Social,"Urgencias sociales, subsidios y orientación para familias de Lampa.",Acércate con carnet e RSH a la Dirección de Desarrollo Social de la Municipalidad.,https://www.lampa.cl
tiltil,Tiltil,Región Metropolitana,20.000 hab.,https://www.tiltil.cl,Salud,🏥,CESFAM y Atención Primaria gratuita,"Atención de salud familiar gratuita con médico, dental y matrona para vecinos de Tiltil con Fonasa inscritos.",Inscríbete en el CESFAM de Tiltil con carnet de identidad.,https://www.tiltil.cl
tiltil,Tiltil,Región Metropolitana,20.000 hab.,https://www.tiltil.cl,Educación y Becas,🎓,Beca Municipal Educación Superior,Apoyo económico para estudiantes de Tiltil con vulnerabilidad cursando educación superior.,"Postula en la Municipalidad con RSH, matrícula y notas académicas entre marzo y abril.",https://www.tiltil.cl
tiltil,Tiltil,Región Metropolitana,20.000 hab.,https://www.tiltil.cl,Adulto Mayor,👴,Programa Adulto Mayor Tiltil,Talleres y actividades recreativas gratuitas para personas mayores de 60 años de Tiltil.,Inscríbete en la Oficina del Adulto Mayor de la Municipalidad de Tiltil.,https://www.tiltil.cl
tiltil,Tiltil,Región Metropolitana,20.000 hab.,https://www.tiltil.cl,Social y Legal,⚖️,Desarrollo Social Municipal,"Urgencias sociales, subsidios y orientación para familias de Tiltil.",Acércate con carnet e RSH a la Dirección de Desarrollo Social de la Municipalidad.,https://www.tiltil.cl
pirque,Pirque,Región Metropolitana,25.000 hab.,https://www.pirque.cl,Salud,🏥,CESFAM y Atención Primaria gratuita,"Atención de salud familiar gratuita con médico, dental y matrona para vecinos de Pirque con Fonasa.",Inscríbete en el CESFAM de Pirque con carnet de identidad.,https://www.pirque.cl
pirque,Pirque,Región Metropolitana,25.000 hab.,https://www.pirque.cl,Educación y Becas,🎓,Beca Municipal Educación Superior,Apoyo económico para estudiantes de Pirque con vulnerabilidad cursando educación superior.,"Postula en la Municipalidad con RSH, matrícula y notas entre marzo y abril.",https://www.pirque.cl
pirque,Pirque,Región Metropolitana,25.000 hab.,https://www.pirque.cl,Adulto Mayor,👴,Programa Adulto Mayor Pirque,Actividades recreativas y de bienestar gratuitas para adultos mayores de 60 años de Pirque.,Inscríbete en la Oficina del Adulto Mayor de la Municipalidad de Pirque.,https://www.pirque.cl
pirque,Pirque,Región Metropolitana,25.000 hab.,https://www.pirque.cl,Social y Legal,⚖️,Desarrollo Social Municipal,"Urgencias sociales, subsidios y orientación para familias de Pirque.",Acércate con carnet e RSH a la Dirección de Desarrollo Social de la Municipalidad.,https://www.pirque.cl
sanjosedemaipo,San José de Maipo,Región Metropolitana,30.000 hab.,https://www.sanjosedemaipo.cl,Salud,🏥,CESFAM y Atención Primaria gratuita,"Atención de salud familiar gratuita con médico, dental y matrona para vecinos con Fonasa inscritos.",Inscríbete en el CESFAM de San José de Maipo con carnet de identidad.,https://www.sanjosedemaipo.cl
sanjosedemaipo,San José de Maipo,Región Metropolitana,30.000 hab.,https://www.sanjosedemaipo.cl,Educación y Becas,🎓,Beca Municipal Educación Superior,Apoyo económico para estudiantes de la comuna con vulnerabilidad cursando educación superior.,"Postula en la Municipalidad con RSH, matrícula y notas entre marzo y abril.",https://www.sanjosedemaipo.cl
sanjosedemaipo,San José de Maipo,Región Metropolitana,30.000 hab.,https://www.sanjosedemaipo.cl,Adulto Mayor,👴,Programa Adulto Mayor,Actividades recreativas y de bienestar gratuitas para adultos mayores de 60 años.,Inscríbete en la Oficina del Adulto Mayor de la Municipalidad de San José de Maipo.,https://www.sanjosedemaipo.cl
sanjosedemaipo,San José de Maipo,Región Metropolitana,30.000 hab.,https://www.sanjosedemaipo.cl,Social y Legal,⚖️,Desarrollo Social Municipal,"Urgencias sociales, subsidios y orientación para familias de San José de Maipo.",Acércate con carnet e RSH a la Dirección de Desarrollo Social de la Municipalidad.,https://www.sanjosedemaipo.cl
buin,Buin,Región Metropolitana,85.000 hab.,https://www.buin.cl,Salud,🏥,CESFAM y Atención Primaria gratuita,"Centros de salud familiar con médico, dental, matrona y salud mental gratuita para vecinos con Fonasa.",Inscríbete en el CESFAM de tu sector con carnet de identidad.,https://www.buin.cl
buin,Buin,Región Metropolitana,85.000 hab.,https://www.buin.cl,Salud,🏥,Farmacia Municipal Buin,Medicamentos a precio social para vecinos de Buin con receta médica vigente.,Presenta receta médica en la farmacia municipal con carnet de identidad.,https://www.buin.cl
buin,Buin,Región Metropolitana,85.000 hab.,https://www.buin.cl,Educación y Becas,🎓,Beca Municipal Educación Superior,Apoyo económico para estudiantes de Buin con vulnerabilidad cursando educación superior.,"Postula entre marzo y abril con RSH, matrícula y notas en la Municipalidad de Buin.",https://www.buin.cl
buin,Buin,Región Metropolitana,85.000 hab.,https://www.buin.cl,Adulto Mayor,👴,Programa Adulto Mayor Buin,Talleres gratuitos de actividad física y recreación para personas mayores de 60 años de Buin.,Inscríbete en la Oficina del Adulto Mayor de la Municipalidad de Buin.,https://www.buin.cl
buin,Buin,Región Metropolitana,85.000 hab.,https://www.buin.cl,Social y Legal,⚖️,Dirección de Desarrollo Social,"Urgencias sociales, subsidios y orientación para familias vulnerables de Buin.",Acércate con carnet e RSH a la Dirección de Desarrollo Social de la Municipalidad.,https://www.buin.cl
caleradetango,Calera de Tango,Región Metropolitana,25.000 hab.,https://www.caleradetango.cl,Salud,🏥,CESFAM y Atención Primaria gratuita,"Atención de salud familiar gratuita con médico, dental y matrona para vecinos con Fonasa inscritos.",Inscríbete en el CESFAM de Calera de Tango con carnet de identidad.,https://www.caleradetango.cl
caleradetango,Calera de Tango,Región Metropolitana,25.000 hab.,https://www.caleradetango.cl,Educación y Becas,🎓,Beca Municipal Educación Superior,Apoyo económico para estudiantes de la comuna con vulnerabilidad en educación superior.,"Postula en la Municipalidad con RSH, matrícula y notas entre marzo y abril.",https://www.caleradetango.cl
caleradetango,Calera de Tango,Región Metropolitana,25.000 hab.,https://www.caleradetango.cl,Adulto Mayor,👴,Programa Adulto Mayor,Actividades recreativas gratuitas para adultos mayores de 60 años de Calera de Tango.,Inscríbete en la Oficina del Adulto Mayor de la Municipalidad de Calera de Tango.,https://www.caleradetango.cl
caleradetango,Calera de Tango,Región Metropolitana,25.000 hab.,https://www.caleradetango.cl,Social y Legal,⚖️,Desarrollo Social Municipal,"Urgencias sociales, subsidios y orientación para familias de Calera de Tango.",Acércate con carnet e RSH a la Dirección de Desarrollo Social de la Municipalidad.,https://www.caleradetango.cl
islademaipo,Isla de Maipo,Región Metropolitana,35.000 hab.,https://www.islademaipo.cl,Salud,🏥,CESFAM y Atención Primaria gratuita,"Atención de salud familiar gratuita con médico, dental y matrona para vecinos de Isla de Maipo con Fonasa.",Inscríbete en el CESFAM de tu sector con carnet de identidad.,https://www.islademaipo.cl
islademaipo,Isla de Maipo,Región Metropolitana,35.000 hab.,https://www.islademaipo.cl,Educación y Becas,🎓,Beca Municipal Educación Superior,Apoyo económico para estudiantes de Isla de Maipo con vulnerabilidad en educación superior.,"Postula en la Municipalidad con RSH, matrícula y notas entre marzo y abril.",https://www.islademaipo.cl
islademaipo,Isla de Maipo,Región Metropolitana,35.000 hab.,https://www.islademaipo.cl,Adulto Mayor,👴,Programa Adulto Mayor Isla de Maipo,Actividades recreativas y de bienestar gratuitas para adultos mayores de 60 años.,Inscríbete en la Oficina del Adulto Mayor de la Municipalidad de Isla de Maipo.,https://www.islademaipo.cl
islademaipo,Isla de Maipo,Región Metropolitana,35.000 hab.,https://www.islademaipo.cl,Social y Legal,⚖️,Desarrollo Social Municipal,"Urgencias sociales, subsidios y orientación para familias de Isla de Maipo.",Acércate con carnet e RSH a la Dirección de Desarrollo Social de la Municipalidad.,https://www.islademaipo.cl
paine,Paine,Región Metropolitana,80.000 hab.,https://www.paine.cl,Salud,🏥,CESFAM y Atención Primaria gratuita,"Centros de salud familiar con médico, dental, matrona y salud mental gratuita para vecinos con Fonasa.",Inscríbete en el CESFAM de tu sector con carnet de identidad.,https://www.paine.cl
paine,Paine,Región Metropolitana,80.000 hab.,https://www.paine.cl,Salud,🏥,Farmacia Municipal Paine,Medicamentos a precio accesible para vecinos de Paine con receta médica vigente.,Presenta receta médica en la farmacia municipal con carnet de identidad.,https://www.paine.cl
paine,Paine,Región Metropolitana,80.000 hab.,https://www.paine.cl,Educación y Becas,🎓,Beca Municipal Educación Superior,Apoyo económico para estudiantes de Paine con vulnerabilidad cursando educación superior.,"Postula entre marzo y abril con RSH, matrícula y notas en la Municipalidad de Paine.",https://www.paine.cl
paine,Paine,Región Metropolitana,80.000 hab.,https://www.paine.cl,Adulto Mayor,👴,Programa Adulto Mayor Paine,Talleres recreativos y de actividad física gratuitos para personas mayores de 60 años de Paine.,Inscríbete en la Oficina del Adulto Mayor de la Municipalidad de Paine.,https://www.paine.cl
paine,Paine,Región Metropolitana,80.000 hab.,https://www.paine.cl,Social y Legal,⚖️,Dirección de Desarrollo Social,"Urgencias sociales, subsidios y orientación para familias vulnerables de Paine.",Acércate con carnet e RSH a la Dirección de Desarrollo Social de la Municipalidad.,https://www.paine.cl
alhue,Alhué,Región Metropolitana,5.000 hab.,https://municipalidadalhue.cl,Salud,🏥,CESFAM y Atención Primaria gratuita,"Atención de salud familiar gratuita con médico, dental y matrona para vecinos de Alhué con Fonasa inscritos.",Inscríbete en el CESFAM de Alhué con carnet de identidad.,https://www.municipalidadalhue.cl
alhue,Alhué,Región Metropolitana,5.000 hab.,https://municipalidadalhue.cl,Educación y Becas,🎓,Beca Municipal Educación Superior,Apoyo económico para estudiantes de Alhué con vulnerabilidad cursando educación superior.,"Postula en la Municipalidad con RSH, matrícula y notas entre marzo y abril.",https://www.municipalidadalhue.cl
